"asv","Genus","transform_a","transform_b","importance_a","importance_b","diff","abs_diff","comparison","pair","rank"
"a6a60310ff83cecbbb62160fed312064","Monosiga","clr_1","clr_0.5",0.0294143517657662,0.0325416008618501,-0.00312724909608385,0.00312724909608385,"pc = 1 − pc = 0.5","clr_1_clr_0.5",11
"fae1597729038425c51240c8b2dc4c2c","Oedogonium","clr_1","clr_0.5",0.0264467584179623,0.0248281611343044,0.00161859728365792,0.00161859728365792,"pc = 1 − pc = 0.5","clr_1_clr_0.5",12
"ec37e07df56fb8e6488ebc470ca4d22d","Mallomonas","clr_1","clr_0.5",0.0232609844707941,0.0300233293465334,-0.00676234487573925,0.00676234487573925,"pc = 1 − pc = 0.5","clr_1_clr_0.5",13
"4d3f6807d123f7d12a47eec541e018e1","Carchesium","clr_1","clr_0.5",0.0156764918396689,0.0151776290041905,0.000498862835478373,0.000498862835478373,"pc = 1 − pc = 0.5","clr_1_clr_0.5",14
"61d024603eab711d331509a6946899f8","Flosculariacea","clr_1","clr_0.5",0.0141896354902064,0.00726135810260788,0.0069282773875985,0.0069282773875985,"pc = 1 − pc = 0.5","clr_1_clr_0.5",15
"0f62ffba7ed259e10798ccf09f9ab62d","Ploimida","clr_1","clr_0.5",0.0132019331700735,0.0148374110319992,-0.00163547786192568,0.00163547786192568,"pc = 1 − pc = 0.5","clr_1_clr_0.5",16
"ae7e3ce934f967f0c503d1d80a43c6cf","Stenostomidae","clr_1","clr_0.5",0.0124274704313646,0.0123336408647932,9.38295665713559e-05,9.38295665713559e-05,"pc = 1 − pc = 0.5","clr_1_clr_0.5",17
"6a04b6c09986146eaa90c89bd5748bca","Pyxidicula_operculata","clr_1","clr_0.5",0.0119708565021779,0.00803296665857089,0.00393788984360696,0.00393788984360696,"pc = 1 − pc = 0.5","clr_1_clr_0.5",18
"8e43b89e290b654cb1d49e9655f1ba1c","Ophryoglena","clr_1","clr_0.5",0.0112196967654501,0.0128922469014822,-0.00167255013603209,0.00167255013603209,"pc = 1 − pc = 0.5","clr_1_clr_0.5",19
"13cd1629a9708b81f8afa2e29e59d098","Ochromonas","clr_1","clr_0.5",0.00976796950074341,0.0101547520368023,-0.000386782536058864,0.000386782536058864,"pc = 1 − pc = 0.5","clr_1_clr_0.5",20
"ec7621351f586f1a674cb5a261c892e8","Arcella","clr_1","clr_0.5",0.00560930354238087,0.00559724992483503,1.20536175458354e-05,1.20536175458354e-05,"pc = 1 − pc = 0.5","clr_1_clr_0.5",21
"172ad96cc3824e9122950df936f81147","Freshwater_Ichthyosporeans_2","clr_1","clr_0.5",0.00539867397826199,0.00401788691602808,0.00138078706223391,0.00138078706223391,"pc = 1 − pc = 0.5","clr_1_clr_0.5",22
"edae14db4ff777b157253f01e43bbb25","Chytridiomycetes Family","clr_1","clr_0.5",0.00470328503967296,0.00493550357824044,-0.000232218538567483,0.000232218538567483,"pc = 1 − pc = 0.5","clr_1_clr_0.5",23
"eb6c5d9e1221b355d08ea9ef7a67c10e","Cryptomycota Family","clr_1","clr_0.5",0.004234903916007,0.00308295161704634,0.00115195229896066,0.00115195229896066,"pc = 1 − pc = 0.5","clr_1_clr_0.5",24
"2a411987523404171958672cef2dcad6","Salpingoeca","clr_1","clr_0.5",0.00396477481818024,0.00471421584088198,-0.000749441022701735,0.000749441022701735,"pc = 1 − pc = 0.5","clr_1_clr_0.5",25
"e78ff40e770af782b4e28a6d60f2f5ae","Ochromonas","clr_1","clr_0.5",0.0037783509950492,0.00486322367996355,-0.00108487268491436,0.00108487268491436,"pc = 1 − pc = 0.5","clr_1_clr_0.5",26
"65da980f68b39e7948785e096141db14","LKM11","clr_1","clr_0.5",0.00303838823769287,0.00300192614678582,3.64620909070485e-05,3.64620909070485e-05,"pc = 1 − pc = 0.5","clr_1_clr_0.5",27
"17d224cdd06ece776f3b3a0ce507e00e","Ochromonas","clr_1","clr_0.5",0.00245158380834645,0.00345136606034698,-0.000999782252000535,0.000999782252000535,"pc = 1 − pc = 0.5","clr_1_clr_0.5",28
"63774dc4b162b15e65014991e0e57619","Mycamoeba_gemmipara","clr_1","clr_0.5",0.00179232996059467,0.000990471575643525,0.000801858384951145,0.000801858384951145,"pc = 1 − pc = 0.5","clr_1_clr_0.5",29
"6759139b37207cfdbf34dc1b5a6d3661","Cryptodifflugia","clr_1","clr_0.5",0.00165623355923108,0.0029836627076458,-0.00132742914841473,0.00132742914841473,"pc = 1 − pc = 0.5","clr_1_clr_0.5",30
"33c28042aa83d0ee6e8694263aaf68d0","Gomphonema","clr_1","clr_0.5",0.0015043899557715,0.00137688809692542,0.00012750185884608,0.00012750185884608,"pc = 1 − pc = 0.5","clr_1_clr_0.5",31
"c79f931aeef23008a5d9846959c8fdc7","Rigifila_ramosa","clr_1","clr_0.5",0.0014153081388651,0.000805267944754926,0.00061004019411017,0.00061004019411017,"pc = 1 − pc = 0.5","clr_1_clr_0.5",32
"1ce3b6a3367c5e2049cb4f83b60d594b","Pseudodifflugia","clr_1","clr_0.5",0.00139745954340444,0.00140419894755215,-6.73940414770962e-06,6.73940414770962e-06,"pc = 1 − pc = 0.5","clr_1_clr_0.5",33
"957d1e7eadaaa74d1ab34114505714e8","Ochromonas","clr_1","clr_0.5",0.00117313612577453,0.000475417006164151,0.000697719119610382,0.000697719119610382,"pc = 1 − pc = 0.5","clr_1_clr_0.5",34
"dc5383c2d0bb6eddfab8a2e4ec4644f3","Cyrtolophosis","clr_1","clr_0.5",0.000978780220856541,0.00120662978615884,-0.000227849565302302,0.000227849565302302,"pc = 1 − pc = 0.5","clr_1_clr_0.5",35
"0342c29b0a2a2110cd9f91a0ef05c84e","Stenostomidae","clr_1","clr_0.5",0.000888572261010314,0.000832621581817163,5.59506791931506e-05,5.59506791931506e-05,"pc = 1 − pc = 0.5","clr_1_clr_0.5",36
"0a5061a4f206b4bd4e1fce962ab5172c","Chrysosphaera","clr_1","clr_0.5",0.000888034475030263,0.00112909088038251,-0.000241056405352244,0.000241056405352244,"pc = 1 − pc = 0.5","clr_1_clr_0.5",37
"e6f774772f8e814071a4221e59af7dfc","Ochromonas","clr_1","clr_0.5",0.000657896319589306,0.000661069097796681,-3.17277820737589e-06,3.17277820737589e-06,"pc = 1 − pc = 0.5","clr_1_clr_0.5",38
"d93e5c4f473f258d33d94df3bb4c8be5","Stenostomidae","clr_1","clr_0.5",0.000580794989684761,0.000583595938149369,-2.80094846460792e-06,2.80094846460792e-06,"pc = 1 − pc = 0.5","clr_1_clr_0.5",39
"ba4f90f37ffb0959e9e101abaf49385c","Stenostomidae","clr_1","clr_0.5",0.000544692017532949,1.88790337532308e-05,0.000525812983779718,0.000525812983779718,"pc = 1 − pc = 0.5","clr_1_clr_0.5",40
"9fab8ca38b80a56ab041137b5ddf97df","Dinophyceae Family","clr_1","clr_0.5",0.000409339774356242,0.000411313860966577,-1.97408661033459e-06,1.97408661033459e-06,"pc = 1 − pc = 0.5","clr_1_clr_0.5",41
"30c9f9bda9193274e219ca436e604ad3","Woronina","clr_1","clr_0.5",0.000355369247756054,0.000357083055496391,-1.71380774033792e-06,1.71380774033792e-06,"pc = 1 − pc = 0.5","clr_1_clr_0.5",42
"e1da61d677c76d9774cb53cd2e3c1e8a","Ochromonas","clr_1","clr_0.5",0.000335352981601863,0.00134637807418204,-0.00101102509258018,0.00101102509258018,"pc = 1 − pc = 0.5","clr_1_clr_0.5",43
"585389c3b05a65382cb731c8e47306d8","Ochromonas","clr_1","clr_0.5",0.000300407819567312,0.000301856569704482,-1.44875013716975e-06,1.44875013716975e-06,"pc = 1 − pc = 0.5","clr_1_clr_0.5",44
"05ab8d5cb448269da5c961a98bb7f0e4","Ochromonas","clr_1","clr_0.5",0.000136440350831375,0.000261985304350971,-0.000125544953519596,0.000125544953519596,"pc = 1 − pc = 0.5","clr_1_clr_0.5",45
